ID;Date d'acquisition;Nombre de fois exposé;Domaine;nomImage;Titre principal;Prénom NOM
1374;1987;1;Publication, livre, reliure;;Liberty Terror & virtue;Ian Hamilton FINLAY
1375;1987;0;Publication, livre, reliure;;Livre Talismans and signifiers (with Sphere into Cube);Ian Hamilton FINLAY
1376;1987;0;Publication, livre, reliure;;Livre Tower of the Nets;Ian Hamilton FINLAY
1377;1987;0;Design graphique;;Arrosoir;Ian Hamilton FINLAY
1378;1987;0;Design graphique;3D02015.JPG;Three Kings for the Republic;Ian Hamilton FINLAY
1379;1987;0;Design graphique;;Month of the Pocket Battleship;Ian Hamilton FINLAY
1380;1987;0;Publication, livre, reliure;3D02011.JPG;Livre Interpolations in Hegel;Ian Hamilton FINLAY
1381;1987;1;Publication, livre, reliure;5D29994.JPG;Dépliant windmills winding waters;Ian Hamilton FINLAY
1382;1987;1;Design graphique;;Fewer Sculptures!;Ian Hamilton FINLAY
1383;1987;0;Publication, livre, reliure;;Livre Epicurus at Chatou;Ian Hamilton FINLAY
1384;1987;1;Publication, livre, reliure;;Six Proposals for the Improvement of Stockwood Park Nurseries in the borough of Luton;Ian Hamilton FINLAY
1385;1987;0;Design graphique;;Project for a Monument to Saint-Just (o.p.*);Ian Hamilton FINLAY
1386;1987;0;Publication, livre, reliure;;Gateway to a Grove;Ian Hamilton FINLAY
1387;1987;0;Design graphique;;Corinthian Capital, n.;Ian Hamilton FINLAY
1388;1987;1;Publication, livre, reliure;;Klassische Landschaft;Ian Hamilton FINLAY
1389;1987;0;Publication, livre, reliure;;Reap the SAC Faction;Ian Hamilton FINLAY
1390;1987;0;Design graphique;;Affiche Sea Coast;Ian Hamilton FINLAY
1391;1987;0;Design graphique;5D29971.JPG;Affiche Proposal for a Wall;Ian Hamilton FINLAY
1392;1987;1;Design graphique;3D02016.JPG;The Desire of Towing;Ian Hamilton FINLAY
1393;1987;0;Design graphique;3D02019.JPG;Wreathing of Rockets;Ian Hamilton FINLAY
1394;1987;1;Design graphique;3D02035.JPG;other and still other waters flow;Ian Hamilton FINLAY
1395;1987;0;Publication, livre, reliure;3D02070.JPG;Urn (Garden Poem);Ian Hamilton FINLAY
1396;1987;0;Publication, livre, reliure;3D02072.JPG;Chanson d'Automne;Ian Hamilton FINLAY
1397;1987;1;Publication, livre, reliure;5D29903.JPG;Twilight;Ian Hamilton FINLAY
1398;1987;1;Design graphique;5D29911.JPG;Nettles;Ian Hamilton FINLAY
1399;1987;1;Design graphique;5D29912.JPG;even the oatmeal drink separates if it is not stirred;Ian Hamilton FINLAY
1400;1987;0;Design graphique;5D29937.JPG;The name of the bow is life but its work is death;Ian Hamilton FINLAY
1401;1987;0;Publication, livre, reliure;5D29941.JPG;Livre Heraclitean Variations;Ian Hamilton FINLAY
1402;1987;0;Publication, livre, reliure;5D29943.JPG;4 Blades (* o.p.);Ian Hamilton FINLAY
1403;1987;0;Publication, livre, reliure;5D29946.JPG;Thoughts on Waldemar;Ian Hamilton FINLAY
1404;1987;1;Publication, livre, reliure;5D29968.JPG;Pear;Ian Hamilton FINLAY
1405;1987;1;Design graphique;5D29972.JPG;Marat (o.p.*);Ian Hamilton FINLAY
1406;1987;0;Design graphique;5D29974.JPG;Somewhere in the wood was shining the little lantern of Christmas;Ian Hamilton FINLAY
1407;1987;1;Design graphique;;Card for the Third Anniversary of Strathclyde Region's Raid on the Garden Temple, Little Sparta (o.p.*);Ian Hamilton FINLAY
1408;1987;1;Publication, livre, reliure;;Livre L'Idylle des cerises;Ian Hamilton FINLAY
1409;1987;0;Publication, livre, reliure;;Strawberry Hill;Ian Hamilton FINLAY
1410;1987;0;Publication, livre, reliure;;Proposal for a Monument to Jean-Jacques Rousseau;Ian Hamilton FINLAY
1411;1987;0;Publication, livre, reliure;;Saint-Just Cube;Ian Hamilton FINLAY
1412;1987;2;Design graphique;;Affiche Seven Seed Packets;Ian Hamilton FINLAY
1413;1987;0;Publication, livre, reliure;;A Variation on Lines by Pope;Ian Hamilton FINLAY
1414;1987;0;Design graphique;;Affiche 4 Colonnes, 8 Affiches pour l'Abbaye Cistercienne de l'Epau;Ian Hamilton FINLAY
1415;1987;1;Design graphique;;Affiche Marat Assassiné;Ian Hamilton FINLAY
1416;1987;0;Design graphique;;Affiche The Temple of Bara;Ian Hamilton FINLAY
1417;1987;0;Design graphique;;Affiche Revolution, n.;Ian Hamilton FINLAY
1418;1987;0;Design graphique;;Affiche Project for a Monument to Ludwig Feuerbach;Ian Hamilton FINLAY
1419;1987;0;Publication, livre, reliure;3L02735.JPG;Livre Detached Sentences on Weather, in the manner of William Shenstone;Ian Hamilton FINLAY
1420;1996;12;Photographie;3C00498.JPG;Sans titre (Los Angeles Portrait n° 34);Roland FISCHER
1421;1996;7;Photographie;5D29644.JPG;Sans titre (Tertulian n° 4);Roland FISCHER
1422;2005;15;Nouveaux médias;5D29645.JPG;Hello There Friend;Harrell FLETCHER
1423;2005;6;Nouveaux médias;5D34195.JPG;The Forbidden Zone;Harrell FLETCHER
1424;2005;5;Nouveaux médias;5D29646.JPG;Blot Out the Sun;Harrell FLETCHER
1425;2005;5;Nouveaux médias;5D29647.JPG;The Problem of Possible Redemption;Harrell FLETCHER
1426;2005;6;Photographie;5D29648.JPG;Untitled;Harrell FLETCHER
1427;2005;5;Photographie;5D29649.JPG;Untitled;Harrell FLETCHER
1428;2005;5;Photographie;3L02986.JPG;Untitled;Harrell FLETCHER
1429;1984;3;Peinture;;Peinture;Bertrand FLEURY
1430;2010;0;Oeuvre en 3 dimensions;5D34443.JPG;Monochromes;Nicolas FLOC'H (Nicolas DURAND, dit)
1431;2008;4;Oeuvre en 3 dimensions;;La tour pélagique;Nicolas FLOC'H (Nicolas DURAND, dit)
1432;2010;0;Photographie;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1433;2010;0;Photographie;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1434;2010;0;Photographie;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1435;2010;0;Photographie;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1436;2010;0;Photographie;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1437;2010;0;Photographie;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1438;2010;0;Photographie;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1439;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1440;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1441;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1442;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1443;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1444;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1445;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1446;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1447;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1448;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1449;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1450;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1451;2010;0;Objet;;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1452;2010;0;Objet;4T12029.JPG;Le Grand Troc;Nicolas FLOC'H (Nicolas DURAND, dit)
1453;2006;2;Photographie;5D34721.JPG;Reversed;Ceal FLOYER
1454;2008;1;Sculpture;;House;Julie C. FORTIER
1455;2008;1;Oeuvre en 3 dimensions;3L02589.JPG;House;Julie C. FORTIER
1456;1984;0;Peinture;;Voiliers-vent d'est;Jean FOURNIER
1457;2004;0;Sans domaine déterminé;4S00146.JPG;Etude pour le Domaine de Kerguéhennec;Michel FRANÌàOIS
1458;2002;5;Sculpture;3L03216.JPG;For Light, Shadow and Dust;Hreinn FRIDFINNSSON
1459;2000;9;Photographie;4S00148.JPG;Movement;Hreinn FRIDFINNSSON
1460;2002;5;Peinture;5D34731.JPG;22 Paintings;Hreinn FRIDFINNSSON
1461;2003;12;Photographie;;So Far 2;Hreinn FRIDFINNSSON
1462;2010;0;Oeuvre textile;3C00575.JPG;Tea Shirt avec proposition Fluxus;Ken FRIEDMAN
1463;1986;26;Sculpture;3C00577.JPG;Soleil levant sur la rivière;Gloria FRIEDMANN
1464;1988;13;Peinture;3C00574.JPG;Sans titre;Bernard FRIZE
1465;1990;13;Peinture;3C00576.JPG;Standard and Poor's;Bernard FRIZE
1466;1994;10;Peinture;3C00571.JPG;Vony;Bernard FRIZE
1467;1984;32;Photographie;3C00573.JPG;A View from the west Coast of Arran across Kilbrannan SoundArran Hilltops : A View from Goat Fell;Hamish FULTON
1468;1986;30;Photographie;3L02590.JPG;Hill Stream Track Shelter Rock Camp Fire;Hamish FULTON
1469;1988;24;Photographie;3L02593.JPG;Bird Song;Hamish FULTON
1470;1982;3;Photographie;3L02987.JPG;(Sans titre);Pierre GAIGNEUX
1471;1982;3;Photographie;3L02988.JPG;(Sans titre);Pierre GAIGNEUX
1472;1981;1;Dessin;3L02989.JPG;Personnage alité;Philippe GAREL
1473;1984;1;Objet/Design;3C00497.JPG;Coupe;Pierre GARNIER
1474;1987;15;Dessin;3L03019.JPG;Village des Meuliens;Gérard GASIOROWSKI
1475;1982;4;Peinture;3C00586.JPG;Ciel et plan d'eau au couchant;Gérard GAUTRON
1476;1987;4;Sculpture;3C00585.JPG;Sans titre;Bernadette GENéE
1477;1987;3;Sculpture;3C00587.JPG;Sans titre;Bernadette GENéE
1478;1987;12;Sculpture;3L02732.JPG;Sans titre;Bernadette GENéE
1479;2000;3;Oeuvre en 3 dimensions;3L02731.JPG;Victoire et les sept Saint-Cyriens, Petit musée du Souvenir;Bernadette GENéE
1480;2000;7;Oeuvre en 3 dimensions;3C00496.JPG;D'une guerre à l'autre;Bernadette GENéE
1481;1984;21;Photographie;3C00584.JPG;De l'art n° 3;Jochen GERZ
1482;1991;15;Oeuvre en 3 dimensions;3L02778.JPG;Approche descriptive d'une plage;Paul-Armand GETTE
1483;2000;11;Photographie;4T11277.JPG;"Saint-Malo - Galets d'une formation Perm à migmatite et diabase, lieu-dit ""Le Vieux Fort""";Paul-Armand GETTE
1484;2004;4;Objet/Design;3L02591.JPG;Table Porfido;Piero GILARDI
1485;1981;2;Peinture;3L03018.JPG;Rencontre;Pierre GILLES
1486;1981;3;Peinture;3L02597.JPG;Inventaire de la mémoire;Henri GIRARD
1487;1993;0;Dessin;3L02598.JPG;(Sans titre);Léna GOARNISSON
1488;1993;0;Dessin;3C00495.JPG;(Sans titre);Léna GOARNISSON
1489;1992;6;Reproduction photomécanique;3L03020.JPG;Hanging Man/Sleeping Man;Robert GOBER
1490;1984;1;Objet/Design;3L03021.JPG;Plat (légumier, jatte, ravier);GOULD (BRUCE ET CATHERINE)
1491;1984;1;Objet/Design;4S00154.JPG;Vase;GOULD (BRUCE ET CATHERINE)
1492;2003;7;Peinture;3C00494.JPG;IPSO;Olivier GOURVIL
1493;1992;19;Photographie;3C00492.JPG;Stanley Park Cedar, Vancouver, n° 5;Rodney GRAHAM
1494;1988;21;Sculpture;3C00493.JPG;Sec Equarri - abouté en ligne courbe fermée;Toni GRAND (Antoine GRAND, dit)
1495;1988;18;Sculpture;3L02600.JPG;Double colonne;Toni GRAND (Antoine GRAND, dit)
1496;1995;10;Photographie;3L02599.JPG;Secrets, a gothic tale;Angela GRAUERHOLZ
1497;1995;8;Photographie;3L03221.JPG;Secrets, a gothic tale;Angela GRAUERHOLZ
1498;1995;7;Photographie;3L02601.JPG;Secrets, a gothic tale;Angela GRAUERHOLZ
1499;1995;7;Photographie;3L02602.JPG;Secrets, a gothic tale;Angela GRAUERHOLZ
1500;1995;9;Photographie;3L02603.JPG;Secrets, a gothic tale;Angela GRAUERHOLZ
1501;1995;5;Photographie;3L02604.JPG;Secrets, a gothic tale;Angela GRAUERHOLZ
1502;1995;7;Photographie;3L02605.JPG;Secrets, a gothic tale;Angela GRAUERHOLZ
1503;1995;5;Photographie;3L03022.JPG;Secrets, a gothic tale;Angela GRAUERHOLZ
1504;1984;11;Peinture;3L03026.JPG;Relevé de paysages de sols;Jean GRISOT
1505;1983;4;Sculpture;3L02663.JPG;Paysage, empreinte;Jean GRISOT
1506;2000;5;Photographie;3L02664.JPG;Tableau noir;Philippe GRONON
1507;2000;2;Photographie;3L02606.JPG;Antenne Satellite;Philippe GRONON
1508;1986;0;Estampe;3C00490.JPG;Sans titre;Virginie GROPPA
1509;1989;7;Sculpture;3L02607.JPG;Untitled;Robert GROSVENOR
1510;1981;1;Peinture;3L03027.JPG;Paddy Quinn Kilronan;Jean-Pierre GUILLOU
1511;1982;9;Estampe;3L03028.JPG;Estampe n°56;James GUITET
1512;1982;9;Estampe;3L03339.JPG;Estampe n°110;James GUITET
1513;1981;21;Dessin;3L03340.JPG;Sans titre;Raymond HAINS
1514;1981;21;Dessin;3L03337.JPG;Sans titre;Raymond HAINS
1515;1981;21;Dessin;3L03338.JPG;Sans titre;Raymond HAINS
1516;1981;21;Dessin;3L03333.JPG;Sans titre;Raymond HAINS
1517;1981;21;Dessin;3L03334.JPG;Sans titre;Raymond HAINS
1518;1981;21;Dessin;3L03341.JPG;Sans titre;Raymond HAINS
1519;1981;21;Dessin;3L03342.JPG;Sans titre;Raymond HAINS
1520;1981;21;Dessin;3L03335.JPG;Sans titre;Raymond HAINS
1521;1981;21;Dessin;3L03336.JPG;Sans titre;Raymond HAINS
1522;1981;21;Dessin;3C00582.JPG;Sans titre;Raymond HAINS
1523;1984;34;Peinture;3D01996.JPG;Géo 2;Raymond HAINS
1524;2006;0;Publication, livre, reliure;5D29659.JPG;Périodique Iris Time n°21;Raymond HAINS
1525;2004;1;Design graphique;5D29658.JPG;Affiche Japon;Raymond HAINS
1526;2004;3;Design graphique;4S04458.JPG;Affiche U S A;Raymond HAINS
1527;2004;3;Design graphique;5D29657.JPG;Affiche Cin Cin Cinzano;Raymond HAINS
1528;2004;1;Design graphique;4S04459.JPG;Affiche Israele;Raymond HAINS
1529;2004;3;Design graphique;5D29656.JPG;Affiche Espana;Raymond HAINS
1530;2004;3;Design graphique;5D29655.JPG;Affiche Brasile;Raymond HAINS
1531;2004;3;Design graphique;3L03030.JPG;Affiche British Pavilion;Raymond HAINS
1532;1981;8;Design graphique;3L03031.JPG;Affiche Japon;Raymond HAINS
1533;1981;14;Design graphique;3L03033.JPG;Affiche U S A;Raymond HAINS
1534;1981;12;Design graphique;3L03029.JPG;Affiche Brasile;Raymond HAINS
1535;1981;9;Design graphique;3L03032.JPG;Affiche Israele;Raymond HAINS
1536;1981;10;Design graphique;4S04456.JPG;Affiche British Pavilion;Raymond HAINS
1537;2004;4;Design graphique;3C00579.JPG;Affiche Venezia viva;Raymond HAINS
1538;1996;10;Photographie;3C00580.JPG;Saint Jacques de Compostelle;Raymond HAINS
1539;1996;16;Photographie;3C00581.JPG;La Shell de Rotella;Raymond HAINS
1540;1996;13;Photographie;4T11227.JPG;Coquille Saint-Jacques;Raymond HAINS
1541;2005;4;Photographie;4T11223.JPG;Passage Saint-Guillaume;Raymond HAINS
1542;2005;3;Photographie;4T11229.JPG;Cour Saint-Gouéno;Raymond HAINS
1543;2005;4;Photographie;4T11234.JPG;Les Vedettes vertes à Dinard;Raymond HAINS
1544;2005;5;Photographie;4T11225.JPG;Place du Chai;Raymond HAINS
1545;2005;5;Photographie;4T11235.JPG;L'ombre du photographe;Raymond HAINS
1546;2005;4;Photographie;4T11230.JPG;Grand drapeau;Raymond HAINS
1547;2005;1;Photographie;4T11237.JPG;Porte cochère;Raymond HAINS
1548;2005;2;Photographie;4T11236.JPG;Plaque Paulette Duhalde;Raymond HAINS
1549;2005;2;Photographie;4T11214.JPG;11è Division Britannique;Raymond HAINS
1550;2005;3;Photographie;4T11231.JPG;Matignon;Raymond HAINS
1551;2005;1;Photographie;4T11232.JPG;Festival de théatre pour rire;Raymond HAINS
1552;2005;1;Photographie;4T11220.JPG;La Rouërie, monument 1;Raymond HAINS
1553;2005;1;Photographie;4T12004.JPG;Tombeau de La Rouërie;Raymond HAINS
1554;2005;2;Photographie;4T11228.JPG;La Rouërie, monument 2;Raymond HAINS
1555;2005;2;Photographie;4T11233.JPG;La Rouërie / Plaque Marbre;Raymond HAINS
1556;2005;1;Photographie;4T12003.JPG;La Fayette / Livre Delteil;Raymond HAINS
1557;2005;1;Photographie;4T11217.JPG;Petits Drapeaux Triskel;Raymond HAINS
1558;2005;2;Photographie;4T11216.JPG;Coca-Cola Triskel;Raymond HAINS
1559;2005;1;Photographie;4T11218.JPG;Conlie;Raymond HAINS
1560;2005;3;Photographie;4T11226.JPG;"Conlie ""Voie de la Liberté""";Raymond HAINS
1561;2005;2;Photographie;4T11219.JPG;Train Fougères;Raymond HAINS
1562;2005;2;Photographie;4T11215.JPG;Plélo;Raymond HAINS
1563;2005;3;Photographie;4T12002.JPG;Villiers de l'Isle Adam;Raymond HAINS
1564;2005;4;Photographie;5D34983.JPG;Hains en terrasse. Soleil du Maroc;Raymond HAINS
1565;2005;4;Photographie;4T12000.JPG;Triptyque des Parasols;Raymond HAINS
1566;2005;1;Photographie;4T11238.JPG;Rue Jean Métairie;Raymond HAINS
1567;2005;1;Photographie;3D02001.JPG;Pommelin / Poull Milin;Raymond HAINS
1568;2005;1;Photographie;4T11222.JPG;Drapeau de Saint-Brieuc (le griffon);Raymond HAINS
1569;2005;1;Photographie;4T11221.JPG;Le pain des rêves;Raymond HAINS
1570;2005;1;Photographie;4T11224.JPG;Buste de François Mitterrand;Raymond HAINS
1571;2005;3;Photographie;4T11259.JPG;Plage de Dinard;Raymond HAINS
1572;2005;3;Photographie;4T11260.JPG;Les Temps Modernes;Raymond HAINS
1573;2005;2;Photographie;4T11261.JPG;Les Temps Modernes;Raymond HAINS
1574;2005;2;Photographie;3C00591.JPG;Les Temps Modernes;Raymond HAINS
1575;1983;0;Sculpture;3C00589.JPG;Sept colonnes à Stéphane Mallarmé;Etienne HAJDU
1576;1983;12;Dessin;3C00590.JPG;Sans titre n° 449;Etienne HAJDU
1577;1983;12;Dessin;3D01986.JPG;Sans titre n° 378;Etienne HAJDU
1578;2006;0;Publication, livre, reliure;3C00488.JPG;Livre A Primer of Happenings & Time/Space Art;Al HANSEN
1579;1982;16;Peinture;3C00489.JPG;Sans titre;Simon HANTAÌè
1580;1982;25;Peinture;;Sans titre;Simon HANTAÌè
1581;2010;0;Photographie;;Sunrises 23 01 2008;Ron HASELDEN
1582;2010;0;Photographie;;Blinding light 1 29 01 2008;Ron HASELDEN
1583;2010;0;Photographie;;Dawn watch 19 02 2008;Ron HASELDEN
1584;2010;0;Photographie;;Belle Vue 24 05 2008;Ron HASELDEN
1585;2010;0;Photographie;;Nice view 03 07 2008;Ron HASELDEN
1586;2010;0;Photographie;;Long straight road 07 10 2008;Ron HASELDEN
1587;2010;0;Photographie;;Everything I touch turns to gold 30 11 2008;Ron HASELDEN
1588;2010;0;Photographie;;Looks like rain 10 12 2008;Ron HASELDEN
1589;2010;0;Photographie;;Les endormis 18 01 2009;Ron HASELDEN
1590;2010;0;Photographie;;Blindspot 21 01 2009;Ron HASELDEN
1591;2010;0;Photographie;;Still water 16 04 2009;Ron HASELDEN
1592;2010;0;Photographie;;Flat 30 04 2009;Ron HASELDEN
1593;2010;0;Photographie;;La nuit 06 05 2009;Ron HASELDEN
1594;2010;0;Photographie;;Work 12 09 2009;Ron HASELDEN
1595;2010;0;Photographie;;Low place 21 11 2009;Ron HASELDEN
1596;2010;0;Photographie;;Morning 20 01 2009;Ron HASELDEN
1597;2010;0;Photographie;;Night boat 13 12 2009;Ron HASELDEN
1598;2010;0;Photographie;;Rock 12 03 2010;Ron HASELDEN
1599;2010;0;Photographie;;Earth 01 04 2010;Ron HASELDEN
1600;2010;0;Photographie;3C00602.JPG;Temple de Mars 20 08 2010;Ron HASELDEN
1601;1982;21;Peinture;3L03093.JPG;Triptyque du Dragon;Jean HéLION
1602;1982;10;Peinture;3C00603.JPG;Le Homardier;Jean HéLION
1603;1982;13;Peinture;3D01988.JPG;Marché aux araignées;Jean HéLION
1604;2006;0;Objet/Design;5D36724.JPG;Reliquaire Flux Reliquary;Geoffrey HENDRICKS
1605;2009;1;Photographie;2A21076.JPG;Cube III;Georg HEROLD
1606;1982;2;Photographie;2A21075.JPG;(Sans titre);Guy HERSANT
1607;1982;3;Photographie;3L02616.JPG;(Sans titre);Guy HERSANT
1608;1982;2;Photographie;3L03046.JPG;(Sans titre);Guy HERSANT
1609;1982;3;Photographie;2A21028.JPG;(Sans titre);Jean HERVOCHE
1610;1982;1;Photographie;3L02618.JPG;(Sans titre);Jean HERVOCHE
1611;1982;2;Photographie;3L02617.JPG;(Sans titre);Jean HERVOCHE
1612;1982;3;Photographie;2A21029.JPG;(Sans titre);Jean HERVOCHE
1613;1984;2;Photographie;2A21030.JPG;Le Mont St-Michel, les oiseaux;Jean HERVOCHE
1614;1984;2;Photographie;3L08014.JPG;Ring of Kerry;Jean HERVOCHE
1615;2001;4;Photographie;3L08015.JPG;La maison de Louis Guilloux;Jean HERVOCHE
1616;2001;5;Photographie;3L08016.JPG;Le bureau de Louis Guilloux;Jean HERVOCHE
1617;2001;5;Photographie;3L08019.JPG;Chateaubriand à Combourg;Jean HERVOCHE
1618;2001;5;Photographie;4S04393.JPG;Chateaubriand à Combourg;Jean HERVOCHE
1619;2001;5;Photographie;3L08017.JPG;Chateaubriand à Combourg;Jean HERVOCHE
1620;2001;4;Photographie;3L08018.JPG;Renan de Tréguier;Jean HERVOCHE
1621;2001;4;Photographie;3L08020.JPG;Ernest Renan, les 7 Saints;Jean HERVOCHE
1622;2001;4;Photographie;3L08021.JPG;Renan de Tréguier;Jean HERVOCHE
1623;2001;3;Photographie;3L08022.JPG;Xavier Grall, Bossulan;Jean HERVOCHE
1624;2001;3;Photographie;3L03325.JPG;Xavier Grall, rue du Manoir, Landivisiau;Jean HERVOCHE
1625;1983;0;Oeuvre en 3 dimensions;3C00487.JPG;Sans titre;Dominique HéZARD
1626;1991;13;Oeuvre en 3 dimensions;1A25283.JPG;And Sat Down Beside Her;Gary HILL
1627;1984;24;Photographie;;Landscape in Motion;John HILLIARD
1628;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1629;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1630;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1631;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1632;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1633;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1634;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1635;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1636;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1637;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1638;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1639;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1640;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1641;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1642;2009;0;Photographie;;(Sans titre);Jacob HOLDT
1643;2009;0;Photographie;3C00599.JPG;(Sans titre);Jacob HOLDT
1644;1991;5;Peinture;3C00522.JPG;P. 910;Gottfried HONEGGER
1645;1987;16;Sculpture;3L03036.JPG;Pendule avec pigment jaune indien, Vienne 1986;Rebecca HORN
1646;1982;5;Dessin;3C00597.JPG;Sans titre;Michel HOUSSIN
1647;1995;14;Oeuvre en 3 dimensions;3C00604.JPG;Das Bilderlager II;Thomas HUBER
1648;1995;15;Peinture;3C00598.JPG;Wohnatelier;Thomas HUBER
1649;1995;8;Dessin;4S04449.JPG;Wohnatelier;Thomas HUBER
1650;2002;8;Peinture;4S04448.JPG;Panorama;Thomas HUBER
1651;2002;4;Peinture;3L03037.JPG;Theaterszene;Thomas HUBER
1652;1982;8;Peinture;;Les laminaires;Jean-Paul HUFTIER
1653;2012;1;Photographie;3C00596.JPG;Black and White Animals;Bethan HUWS
1654;1995;13;Sculpture;;L'Homme de Bessines;Fabrice HYBER
1655;2011;0;Sculpture;5C59297.JPG;Term;James HYDE
1656;2006;3;Oeuvre en 3 dimensions;5D36324.JPG;Swing;James HYDE
1657;2010;3;Dessin;5D36325.JPG;Sans titre (0209);Jim ISERMANN
